,longitude,latitude,neighborhood
17996,-73.9875,40.7324,East Village
17997,-74.0158,40.7062,Battery Park City-Lower Manhattan
17998,-73.9454,40.7767,Yorkville
17999,-73.9757,40.7462,Murray Hill-Kips Bay
18000,-73.9902,40.7733,Lincoln Square
18001,-73.968,40.7976,Upper West Side
18002,-74.0076,40.7047,Battery Park City-Lower Manhattan
18003,-74.0104,40.708,Battery Park City-Lower Manhattan
18004,-73.9821,40.739,Gramercy
18005,-73.9542,40.7758,Yorkville
18006,-73.9958,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
18007,-73.9376,40.8404,Washington Heights South
18008,-73.967,40.8021,Morningside Heights
18009,-73.9958,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
18010,-73.9488,40.7839,Yorkville
18011,-73.9549,40.7866,Upper East Side-Carnegie Hill
18012,-73.9946,40.752,Hudson Yards-Chelsea-Flatiron-Union Square
18013,-74.0149,40.708,Battery Park City-Lower Manhattan
18014,-73.9626,40.7617,Lenox Hill-Roosevelt Island
18015,-74.0106,40.7064,Battery Park City-Lower Manhattan
18016,-73.9471,40.7806,Yorkville
18017,-74.0359,40.6377,Bay Ridge
18018,-73.9831,40.7273,East Village
18019,-73.9874,40.7651,Clinton
18020,-74.0112,40.718,SoHo-TriBeCa-Civic Center-Little Italy
18021,-73.9935,40.7567,Clinton
18022,-73.9518,40.7717,Lenox Hill-Roosevelt Island
18023,-73.9859,40.7277,East Village
18024,-73.9518,40.826,Hamilton Heights
18025,-73.9486,40.7797,Yorkville
18026,-73.9812,40.7713,Lincoln Square
18027,-73.97399999999998,40.7538,Turtle Bay-East Midtown
18028,-73.9802,40.7464,Murray Hill-Kips Bay
18029,-74.0103,40.7138,SoHo-TriBeCa-Civic Center-Little Italy
18030,-73.9773,40.7463,Murray Hill-Kips Bay
18031,-74.0047,40.7332,West Village
18032,-73.8608,40.7358,Corona
18033,-74.0086,40.7058,Battery Park City-Lower Manhattan
18034,-73.9667,40.7947,Upper West Side
18035,-74.009,40.7077,Battery Park City-Lower Manhattan
18036,-74.0151,40.7085,Battery Park City-Lower Manhattan
18037,-74.0059,40.7128,SoHo-TriBeCa-Civic Center-Little Italy
18038,-73.9423,40.8369,Washington Heights South
18039,-73.9558,40.773,Lenox Hill-Roosevelt Island
18040,-73.9917,40.7636,Clinton
18041,-74.0176,40.7113,Battery Park City-Lower Manhattan
18042,-73.9772,40.7901,Upper West Side
18043,-74.0148,40.7182,Battery Park City-Lower Manhattan
18044,-73.976,40.7803,Upper West Side
18045,-74.0079,40.7337,West Village
18046,-73.9693,40.6933,Fort Greene
18047,-73.9607,40.7675,Lenox Hill-Roosevelt Island
18048,-73.9788,40.7487,Murray Hill-Kips Bay
18049,-73.9256,40.7656,Old Astoria
18050,-73.9641,40.8033,Morningside Heights
18051,-73.9984,40.7177,SoHo-TriBeCa-Civic Center-Little Italy
18052,-73.9676,40.7951,Upper West Side
18053,-73.956,40.7302,Greenpoint
18054,-73.975,40.7333,Stuyvesant Town-Cooper Village
18055,-73.9741,40.7884,Upper West Side
18056,-73.9677,40.7606,Turtle Bay-East Midtown
18057,-73.9481,40.7957,East Harlem South
18058,-73.9863,40.7349,Gramercy
18059,-73.9809,40.7216,Lower East Side
18060,-73.9727,40.7436,Turtle Bay-East Midtown
18061,-73.9824,40.7301,East Village
18062,-73.934,40.771,Old Astoria
18063,-74.0095,40.7054,Battery Park City-Lower Manhattan
18064,-74.0045,40.7214,SoHo-TriBeCa-Civic Center-Little Italy
18065,-73.8694,40.7334,Elmhurst
18066,-73.9705,40.7957,Upper West Side
18067,-73.9608,40.7689,Lenox Hill-Roosevelt Island
18068,-73.9563,40.7681,Lenox Hill-Roosevelt Island
18069,-74.0162,40.7056,Battery Park City-Lower Manhattan
18070,-73.9567,40.8211,Manhattanville
18071,-74.0065,40.7081,Battery Park City-Lower Manhattan
18072,-73.9514,40.7712,Lenox Hill-Roosevelt Island
18073,-73.964,40.7561,Turtle Bay-East Midtown
18074,-73.9829,40.7756,Lincoln Square
18075,-73.9472,40.7804,Yorkville
18076,-73.9695,40.753,Turtle Bay-East Midtown
18077,-73.9831,40.7377,Gramercy
18078,-73.9939,40.7586,Clinton
18079,-73.9651,40.6861,Clinton Hill
18080,-73.9248,40.7582,Astoria
18081,-73.987,40.7277,East Village
18082,-73.9506,40.7716,Yorkville
18083,-73.9709,40.7528,Turtle Bay-East Midtown
18084,-73.9838,40.7587,Midtown-Midtown South
18085,-73.9512,40.778,Yorkville
18086,-73.9938,40.6809,Carroll Gardens-Columbia Street-Red Hook
18087,-73.9849,40.7469,Midtown-Midtown South
18088,-74.0102,40.7085,Battery Park City-Lower Manhattan
18089,-73.9743,40.7434,Murray Hill-Kips Bay
18090,-73.9865,40.7348,Gramercy
18091,-74.0002,40.73,West Village
18092,-73.8227,40.7656,Murray Hill
18093,-73.9977,40.7423,Hudson Yards-Chelsea-Flatiron-Union Square
18094,-73.9625,40.7575,Turtle Bay-East Midtown
18095,-74.0035,40.724,SoHo-TriBeCa-Civic Center-Little Italy
18096,-74.0059,40.7128,SoHo-TriBeCa-Civic Center-Little Italy
18097,-73.983,40.6969,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
18098,-73.9686,40.7919,Upper West Side
18099,-74.0149,40.708,Battery Park City-Lower Manhattan
18100,-74.0109,40.7035,Battery Park City-Lower Manhattan
18101,-73.9325,40.8476,Washington Heights South
18102,-74.008,40.7321,West Village
18103,-73.9861,40.7651,Clinton
18104,-73.9797,40.7456,Murray Hill-Kips Bay
18105,-73.9809,40.7832,Upper West Side
18106,-73.9539,40.8002,Central Harlem South
18107,-73.8184,40.7271,Kew Gardens Hills
18108,-74.0072,40.7067,Battery Park City-Lower Manhattan
18109,-73.9859,40.7277,East Village
18110,-73.9939,40.6988,Brooklyn Heights-Cobble Hill
18111,-74.0162,40.7056,Battery Park City-Lower Manhattan
18112,-73.9739,40.7479,Murray Hill-Kips Bay
18113,-73.9303,40.8554,Washington Heights North
18114,-73.9675,40.7943,Upper West Side
18115,-74.0046,40.7329,West Village
18116,-73.9725,40.7436,Turtle Bay-East Midtown
18117,-73.9578,40.7174,North Side-South Side
18118,-74.0035,40.724,SoHo-TriBeCa-Civic Center-Little Italy
18119,-74.0112,40.7077,Battery Park City-Lower Manhattan
18120,-73.9919,40.7436,Hudson Yards-Chelsea-Flatiron-Union Square
18121,-73.9221,40.6818,Stuyvesant Heights
18122,-73.9517,40.7662,Lenox Hill-Roosevelt Island
18123,-73.9935,40.7366,Hudson Yards-Chelsea-Flatiron-Union Square
18124,-73.9465,40.6766,Crown Heights North
18125,-73.956,40.7472,Hunters Point-Sunnyside-West Maspeth
18126,-73.952,40.776,Yorkville
18127,-73.9885,40.7611,Clinton
18128,-73.9853,40.7467,Midtown-Midtown South
18129,-73.9802,40.7464,Murray Hill-Kips Bay
18130,-73.9727,40.7436,Turtle Bay-East Midtown
18131,-73.986,40.6927,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
18132,-73.9734,40.7488,Turtle Bay-East Midtown
18133,-73.9584,40.7703,Lenox Hill-Roosevelt Island
18134,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
18135,-73.9478,40.7802,Yorkville
18136,-73.9742,40.7476,Murray Hill-Kips Bay
18137,-74.0058,40.7087,Battery Park City-Lower Manhattan
18138,-73.9652,40.8026,Morningside Heights
18139,-73.9839,40.7316,East Village
18140,-73.9404,40.8502,Washington Heights South
18141,-73.9727,40.7957,Upper West Side
18142,-73.9816,40.7654,Midtown-Midtown South
18143,-73.9802,40.7469,Murray Hill-Kips Bay
18144,-73.9578,40.8198,Manhattanville
18145,-73.9687,40.7906,Upper West Side
18146,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
18147,-73.9802,40.7469,Murray Hill-Kips Bay
18148,-73.98,40.7374,Gramercy
18149,-73.9509,40.7735,Yorkville
18150,-73.9994,40.7298,West Village
18151,-73.9754,40.7444,Murray Hill-Kips Bay
18152,-73.9558,40.773,Lenox Hill-Roosevelt Island
18153,-73.9505,40.7165,North Side-South Side
18154,-73.934,40.771,Old Astoria
18155,-73.9937,40.7349,West Village
18156,-73.97399999999998,40.7446,Murray Hill-Kips Bay
18157,-74.0179,40.7098,Battery Park City-Lower Manhattan
18158,-73.8123,40.7252,Kew Gardens Hills
18159,-73.9839,40.7283,East Village
18160,-73.9413,40.8439,Washington Heights South
18161,-73.9511,40.7695,Lenox Hill-Roosevelt Island
18162,-73.975,40.7333,Stuyvesant Town-Cooper Village
18163,-73.9781,40.7778,Lincoln Square
18164,-73.9623,40.7963,Upper West Side
18165,-73.9497,40.7072,East Williamsburg
18166,-73.9524,40.6765,Crown Heights North
18167,-73.9172,40.8699,Marble Hill-Inwood
18168,-73.9776,40.7307,Stuyvesant Town-Cooper Village
18169,-73.9711,40.7991,Upper West Side
18170,-73.9354,40.8442,Washington Heights South
18171,-73.9883,40.7322,East Village
18172,-73.9909,40.7659,Clinton
18173,-73.9742,40.7959,Upper West Side
18174,-73.9958,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
18175,-73.9944,40.7589,Clinton
18176,-73.9703,40.7843,Upper West Side
18177,-74.0016,40.7391,West Village
18178,-73.9806,40.7273,East Village
18179,-73.9799,40.7635,Midtown-Midtown South
18180,-73.9629,40.7632,Lenox Hill-Roosevelt Island
18181,-73.9465,40.7834,Yorkville
18182,-73.9572,40.7459,Hunters Point-Sunnyside-West Maspeth
18183,-74.0151,40.7084,Battery Park City-Lower Manhattan
18184,-73.97800000000002,40.6721,Park Slope-Gowanus
18185,-73.9398,40.6963,Stuyvesant Heights
18186,-73.9533,40.8238,Hamilton Heights
18187,-73.954,40.7753,Yorkville
18188,-73.9512,40.6755,Crown Heights North
18189,-73.9757,40.7461,Murray Hill-Kips Bay
18190,-74.0257,40.6363,Bay Ridge
18191,-73.9706,40.75,Turtle Bay-East Midtown
18192,-73.99,40.7601,Clinton
18193,-73.9861,40.7721,Lincoln Square
18194,-73.9929,40.7389,Hudson Yards-Chelsea-Flatiron-Union Square
18195,-73.9475,40.7801,Yorkville
18196,-73.9806,40.7437,Murray Hill-Kips Bay
18197,-73.99600000000002,40.7379,Hudson Yards-Chelsea-Flatiron-Union Square
18198,-73.9797,40.7456,Murray Hill-Kips Bay
18200,-73.9848,40.7635,Midtown-Midtown South
18201,-73.9821,40.7317,Stuyvesant Town-Cooper Village
18202,-73.9609,40.8007,Morningside Heights
18203,-73.9754,40.7444,Murray Hill-Kips Bay
18204,-73.9886,40.7656,Clinton
18205,-74.0111,40.7061,Battery Park City-Lower Manhattan
18206,-74.0122,40.7074,Battery Park City-Lower Manhattan
18207,-73.9609,40.7998,Morningside Heights
18208,-73.9893,40.7667,Clinton
18209,-73.9568,40.778,Upper East Side-Carnegie Hill
18210,-73.9953,40.7553,Hudson Yards-Chelsea-Flatiron-Union Square
18211,-73.9826,40.7282,East Village
18212,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
18213,-73.9838,40.7674,Clinton
18214,-73.95100000000002,40.724,Greenpoint
18215,-73.968,40.7926,Upper West Side
18216,-73.9347,40.8514,Washington Heights North
18217,-73.9914,40.7032,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
18218,-73.9838,40.7287,East Village
18219,-73.9936,40.7616,Clinton
18220,-73.9812,40.7449,Murray Hill-Kips Bay
18221,-73.9838,40.7243,East Village
18222,-73.967,40.7688,Upper East Side-Carnegie Hill
18223,-73.9603,40.7695,Lenox Hill-Roosevelt Island
18224,-73.9398,40.7518,Queensbridge-Ravenswood-Long Island City
18225,-73.9225,40.8689,Marble Hill-Inwood
18226,-74.0056,40.7344,West Village
18227,-73.9784,40.7448,Murray Hill-Kips Bay
18228,-73.9947,40.7568,Clinton
18229,-73.9785,40.7456,Murray Hill-Kips Bay
18230,-73.9566,40.7729,Lenox Hill-Roosevelt Island
18231,-73.9956,40.7411,Hudson Yards-Chelsea-Flatiron-Union Square
18232,-73.8643,40.7209,Rego Park
18233,-73.9831,40.7377,Gramercy
18234,-73.9916,40.7587,Clinton
18235,-73.99600000000002,40.7197,SoHo-TriBeCa-Civic Center-Little Italy
18236,-73.9144,40.8788,Spuyten Duyvil-Kingsbridge
18237,-73.9875,40.7494,Midtown-Midtown South
18238,-73.9885,40.7611,Clinton
18239,-73.9861,40.7608,Midtown-Midtown South
18240,-73.9603,40.7695,Lenox Hill-Roosevelt Island
18241,-73.9727,40.7436,Turtle Bay-East Midtown
18242,-73.9824,40.7817,Upper West Side
18243,-73.9969,40.7564,Hudson Yards-Chelsea-Flatiron-Union Square
18244,-74.0049,40.7321,West Village
18245,-73.9596,40.7634,Lenox Hill-Roosevelt Island
18246,-73.954,40.7753,Yorkville
18247,-73.9751,40.7444,Murray Hill-Kips Bay
18248,-73.9755,40.7859,Upper West Side
18249,-73.9528,40.7796,Yorkville
18250,-73.9726,40.7444,Turtle Bay-East Midtown
18251,-73.9935,40.764,Clinton
18252,-73.9485,40.7705,Lenox Hill-Roosevelt Island
18253,-73.97800000000002,40.7781,Lincoln Square
18254,-73.9443,40.8376,Washington Heights South
18255,-73.9595,40.7998,Morningside Heights
18256,-73.9865,40.7627,Clinton
18257,-73.987,40.7261,East Village
18258,-73.9804,40.74,Murray Hill-Kips Bay
18259,-73.9821,40.739,Gramercy
18260,-73.9803,40.7529,Murray Hill-Kips Bay
18261,-73.9517,40.7747,Yorkville
18262,-73.9772,40.7655,Midtown-Midtown South
18263,-73.9782,40.7447,Murray Hill-Kips Bay
18264,-74.0086,40.7058,Battery Park City-Lower Manhattan
18265,-73.9603,40.7695,Lenox Hill-Roosevelt Island
18266,-73.9503,40.7705,Lenox Hill-Roosevelt Island
18267,-73.9772,40.7484,Murray Hill-Kips Bay
18268,-73.96600000000002,40.7121,North Side-South Side
18269,-73.9444,40.7802,Yorkville
18270,-73.9823,40.7411,Gramercy
18271,-73.9102,40.7746,Steinway
18272,-73.9476,40.8274,Hamilton Heights
18273,-73.9529,40.7671,Lenox Hill-Roosevelt Island
18274,-73.9803,40.7465,Murray Hill-Kips Bay
18275,-73.9919,40.7448,Hudson Yards-Chelsea-Flatiron-Union Square
18276,-73.9939,40.76,Clinton
18277,-73.9929,40.6983,Brooklyn Heights-Cobble Hill
18278,-73.9443,40.799,East Harlem North
18279,-74.0036,40.716,SoHo-TriBeCa-Civic Center-Little Italy
18280,-73.9503,40.7845,Upper East Side-Carnegie Hill
18282,-73.9638,40.7999,Morningside Heights
18283,-73.9895,40.7291,East Village
18284,-73.9502,40.7728,Yorkville
18285,-73.9829,40.7756,Lincoln Square
18286,-73.9908,40.7649,Clinton
18287,-73.9536,40.7721,Lenox Hill-Roosevelt Island
18288,-73.9864,40.7514,Midtown-Midtown South
18289,-74.0257,40.6363,Bay Ridge
18290,-73.9565,40.7465,Hunters Point-Sunnyside-West Maspeth
18291,-73.9226,40.8687,Marble Hill-Inwood
18292,-73.9578,40.8198,Manhattanville
18293,-73.94,40.8223,Central Harlem North-Polo Grounds
18294,-73.9617,40.7174,North Side-South Side
18295,-74.0016,40.737,West Village
18296,-73.9955,40.7553,Hudson Yards-Chelsea-Flatiron-Union Square
18297,-73.9428,40.8387,Washington Heights South
18298,-73.9874,40.7743,Lincoln Square
18299,-73.947,40.7774,Yorkville
18300,-73.9688,40.789,Upper West Side
18301,-73.9544,40.8008,Central Harlem South
18302,-73.9414,40.8154,Central Harlem North-Polo Grounds
18303,-73.9914,40.7032,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
18304,-73.9688,40.7905,Upper West Side
18305,-73.9851,40.6888,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
18306,-73.9838,40.7674,Clinton
18307,-73.9476,40.8308,Hamilton Heights
18308,-73.9865,40.7627,Clinton
18309,-73.9563,40.6852,Clinton Hill
18310,-73.9876,40.7318,East Village
18311,-74.0323,40.6371,Bay Ridge
18312,-73.8928,40.7059,Ridgewood
18313,-73.9528,40.7796,Yorkville
18314,-73.9659,40.6736,Prospect Heights
18315,-73.9934,40.7366,Hudson Yards-Chelsea-Flatiron-Union Square
18316,-74.008,40.6431,Sunset Park East
18317,-73.9481,40.7957,East Harlem South
18318,-73.9964,40.744,Hudson Yards-Chelsea-Flatiron-Union Square
18319,-73.9663,40.8014,Morningside Heights
18320,-73.9786,40.7291,East Village
18321,-73.9975,40.7424,Hudson Yards-Chelsea-Flatiron-Union Square
18322,-73.9416,40.8345,Washington Heights South
18323,-73.9514,40.7792,Yorkville
18324,-74.001,40.7296,West Village
18325,-73.9746,40.7479,Murray Hill-Kips Bay
18326,-73.9962,40.7593,Hudson Yards-Chelsea-Flatiron-Union Square
18327,-74.0054,40.7354,West Village
18328,-73.9661,40.7929,Upper West Side
18329,-73.926,40.6952,Bushwick South
18330,-73.9469,40.7826,Yorkville
18331,-73.9811,40.7276,East Village
18332,-73.9501,40.7744,Yorkville
18333,-73.9818,40.7468,Midtown-Midtown South
18334,-73.9789,40.7425,Murray Hill-Kips Bay
18335,-73.9928,40.7551,Hudson Yards-Chelsea-Flatiron-Union Square
18336,-73.9797,40.6898,Fort Greene
18337,-73.9838,40.6765,Park Slope-Gowanus
18338,-73.9998,40.7613,Hudson Yards-Chelsea-Flatiron-Union Square
18339,-73.9958,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
18340,-73.9221,40.673,Ocean Hill
18341,-73.9677,40.7539,Turtle Bay-East Midtown
18342,-73.9839,40.7295,East Village
18343,-74.0078,40.7365,West Village
18344,-73.9846,40.6921,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
18345,-73.9856,40.7287,East Village
18346,-74.0149,40.708,Battery Park City-Lower Manhattan
18347,-74.0095,40.7162,SoHo-TriBeCa-Civic Center-Little Italy
18348,-73.9978,40.7612,Clinton
18349,-73.9454,40.7931,East Harlem South
18350,-73.9887,40.7752,Lincoln Square
18351,-73.9874,40.6088,Bensonhurst West
18352,-73.977,40.7488,Murray Hill-Kips Bay
18353,-73.9425,40.7487,Hunters Point-Sunnyside-West Maspeth
18354,-73.9462,40.7748,Yorkville
18355,-74.0122,40.7074,Battery Park City-Lower Manhattan
18356,-73.9636,40.7661,Upper East Side-Carnegie Hill
18357,-73.9846,40.7471,Midtown-Midtown South
18358,-73.9894,40.761,Clinton
18359,-74.0284,40.6321,Bay Ridge
18360,-73.9973,40.7201,SoHo-TriBeCa-Civic Center-Little Italy
18361,-73.9703,40.751,Turtle Bay-East Midtown
18362,-73.9859,40.7443,Midtown-Midtown South
18363,-73.9838,40.7586,Midtown-Midtown South
18364,-73.9807,40.6576,Windsor Terrace
18365,-73.9767,40.7405,Murray Hill-Kips Bay
18366,-73.9388,40.67,Crown Heights North
18367,-73.9637,40.7952,Upper West Side
18368,-73.9859,40.7661,Clinton
18369,-73.976,40.7463,Murray Hill-Kips Bay
18370,-73.9657,40.8005,Morningside Heights
18371,-73.9591,40.764,Lenox Hill-Roosevelt Island
18372,-74.0044,40.7231,SoHo-TriBeCa-Civic Center-Little Italy
18373,-73.9513,40.7867,East Harlem South
18374,-73.9822,40.7318,Gramercy
18375,-73.949,40.7852,East Harlem South
18376,-73.988,40.7644,Clinton
18377,-73.9518,40.7763,Yorkville
18378,-73.9459,40.7823,Yorkville
18379,-73.9598,40.7679,Lenox Hill-Roosevelt Island
18380,-73.9774,40.7447,Murray Hill-Kips Bay
18381,-73.9581,40.7697,Lenox Hill-Roosevelt Island
18382,-73.9922,40.7556,Clinton
18383,-73.9471,40.7815,Yorkville
18384,-73.9842,40.6982,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
18385,-73.9259,40.7726,Old Astoria
18386,-73.9401,40.7944,East Harlem North
18387,-73.9865,40.7348,Gramercy
18388,-73.9989,40.7611,Clinton
18389,-73.9789,40.7425,Murray Hill-Kips Bay
18390,-73.9535,40.7838,Upper East Side-Carnegie Hill
18391,-73.9809,40.7394,Murray Hill-Kips Bay
18392,-73.8998,40.8852,Spuyten Duyvil-Kingsbridge
18393,-73.9676,40.7979,Upper West Side
18394,-73.9488,40.7897,East Harlem South
18395,-73.9757,40.7461,Murray Hill-Kips Bay
18396,-73.9601,40.7676,Lenox Hill-Roosevelt Island
18397,-73.9396,40.8273,Central Harlem North-Polo Grounds
18398,-73.8994,40.8849,Spuyten Duyvil-Kingsbridge
18399,-73.9872,40.7688,Clinton
18400,-73.9826,40.7302,East Village
18401,-73.9525,40.7692,Lenox Hill-Roosevelt Island
18402,-73.9756,40.789,Upper West Side
18403,-73.9906,40.7626,Clinton
18404,-73.9984,40.7178,SoHo-TriBeCa-Civic Center-Little Italy
18405,-73.9773,40.7463,Murray Hill-Kips Bay
18406,-73.956,40.8043,Central Harlem South
18407,-73.9554,40.7746,Yorkville
18408,-74.0076,40.7047,Battery Park City-Lower Manhattan
18409,-73.9894,40.7037,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
18410,-73.985,40.7665,Clinton
18411,-73.956,40.7358,Greenpoint
18412,-73.9885,40.7721,Lincoln Square
18413,-73.9564,40.7481,Hunters Point-Sunnyside-West Maspeth
18414,-73.9903,40.7486,Midtown-Midtown South
18415,-73.98899999999998,40.7595,Clinton
18416,-73.9564,40.7215,North Side-South Side
18417,-73.9827,40.6962,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
18418,-73.944,40.7862,East Harlem South
18419,-73.9787,40.7283,Lower East Side
18420,-73.9411,40.8344,Washington Heights South
18421,-73.9757,40.7461,Murray Hill-Kips Bay
18422,-73.9749,40.7481,Murray Hill-Kips Bay
18423,-74.0029,40.7123,Chinatown
18424,-74.0026,40.726,SoHo-TriBeCa-Civic Center-Little Italy
18425,-73.9843,40.7653,Clinton
18427,-73.9863,40.7664,Clinton
18428,-73.9504,40.7181,North Side-South Side
18429,-73.9774,40.7835,Upper West Side
18430,-73.9725,40.7867,Upper West Side
18431,-73.9626,40.7575,Turtle Bay-East Midtown
18432,-73.9609,40.6577,Prospect Lefferts Gardens-Wingate
18433,-73.8324,40.706,Kew Gardens
18434,-73.9808,40.7639,Midtown-Midtown South
18435,-73.9617,40.7609,Lenox Hill-Roosevelt Island
18436,-73.9485,40.7967,East Harlem South
18437,-74.0019,40.7322,West Village
18438,-73.9547,40.7886,East Harlem South
18439,-74.0101,40.7067,Battery Park City-Lower Manhattan
18440,-73.9798,40.7667,Midtown-Midtown South
18441,-73.969,40.7942,Upper West Side
18442,-73.9509,40.7753,Yorkville
18443,-74.0047,40.7334,West Village
18444,-74.0162,40.7056,Battery Park City-Lower Manhattan
18445,-73.9935,40.7301,West Village
18446,-74.0148,40.716,Battery Park City-Lower Manhattan
18447,-74.0001,40.7344,West Village
18448,-74.0148,40.7182,Battery Park City-Lower Manhattan
18449,-73.9945,40.6864,Carroll Gardens-Columbia Street-Red Hook
18450,-73.9868,40.7018,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
18451,-73.9815,40.7418,Gramercy
18452,-73.9759,40.7785,Upper West Side
18453,-73.9518,40.7717,Lenox Hill-Roosevelt Island
18454,-74.0046,40.7073,Battery Park City-Lower Manhattan
18455,-73.9809,40.7278,East Village
18456,-73.9591,40.7728,Upper East Side-Carnegie Hill
18457,-73.9864,40.73,East Village
18458,-74.0052,40.7447,Hudson Yards-Chelsea-Flatiron-Union Square
18459,-73.9761,40.7937,Upper West Side
