,longitude,latitude,neighborhood
29818,-73.9648,40.7572,Turtle Bay-East Midtown
29820,-74.0095,40.7133,SoHo-TriBeCa-Civic Center-Little Italy
29821,-74.0162,40.7056,Battery Park City-Lower Manhattan
29822,-73.9934,40.7366,Hudson Yards-Chelsea-Flatiron-Union Square
29824,-73.9481,40.7775,Yorkville
29825,-73.9902,40.7733,Lincoln Square
29827,-73.9992,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
29828,-73.985,40.7196,Chinatown
29829,-73.9953,40.7553,Hudson Yards-Chelsea-Flatiron-Union Square
29830,-73.969,40.7549,Turtle Bay-East Midtown
29831,-73.9515,40.7779,Yorkville
29832,-73.984,40.7645,Midtown-Midtown South
29833,-74.0026,40.7512,Hudson Yards-Chelsea-Flatiron-Union Square
29836,-74.0016,40.737,West Village
29837,-73.9978,40.7612,Clinton
29838,-73.9485,40.7729,Yorkville
29840,-73.9362,40.8457,Washington Heights South
29841,-73.9531,40.7769,Yorkville
29842,-74.0089,40.7045,Battery Park City-Lower Manhattan
29843,-73.9307,40.8578,Washington Heights North
29844,-73.9415,40.8243,Central Harlem North-Polo Grounds
29845,-73.9697,40.7599,Turtle Bay-East Midtown
29846,-73.9818,40.7386,Gramercy
29847,-73.9528,40.7819,Upper East Side-Carnegie Hill
29848,-73.9936,40.7391,Hudson Yards-Chelsea-Flatiron-Union Square
29849,-73.956,40.7472,Hunters Point-Sunnyside-West Maspeth
29850,-73.9863,40.745,Midtown-Midtown South
29851,-73.9809,40.7278,East Village
29852,-74.0072,40.7067,Battery Park City-Lower Manhattan
29853,-73.979,40.7806,Upper West Side
29854,-73.9508,40.7735,Yorkville
29855,-73.9493,40.774,Yorkville
29856,-73.9967,40.7345,West Village
29857,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
29858,-73.9509,40.773,Yorkville
29859,-73.9829,40.7364,Gramercy
29860,-74.006,40.7079,Battery Park City-Lower Manhattan
29861,-73.9601,40.7676,Lenox Hill-Roosevelt Island
29862,-73.9902,40.7733,Lincoln Square
29863,-73.9032,40.7033,Ridgewood
29864,-73.973,40.7829,Upper West Side
29866,-73.9481,40.7701,Lenox Hill-Roosevelt Island
29867,-73.9863,40.745,Midtown-Midtown South
29868,-73.9516,40.7858,Upper East Side-Carnegie Hill
29869,-73.9926,40.7596,Clinton
29870,-73.9675,40.6891,Clinton Hill
29871,-73.9801,40.7207,Lower East Side
29872,-73.9881,40.727,East Village
29873,-73.9567,40.8035,Central Harlem South
29874,-73.9464,40.7805,Yorkville
29875,-73.9576,40.7784,Upper East Side-Carnegie Hill
29876,-73.9507,40.8032,Central Harlem South
29877,-73.9939,40.7586,Clinton
29878,-73.9791,40.739,Murray Hill-Kips Bay
29879,-73.9949,40.7419,Hudson Yards-Chelsea-Flatiron-Union Square
29880,-73.9662,40.8034,Morningside Heights
29882,-73.9484,40.7701,Lenox Hill-Roosevelt Island
29883,-73.9789,40.7425,Murray Hill-Kips Bay
29884,-73.9792,40.7431,Murray Hill-Kips Bay
29885,-73.9799,40.6897,Fort Greene
29886,-73.9597,40.7602,Lenox Hill-Roosevelt Island
29887,-73.9857,40.733,Gramercy
29888,-73.9506,40.7808,Yorkville
29889,-73.9471,40.8179,Central Harlem North-Polo Grounds
29890,-74.0095,40.7054,Battery Park City-Lower Manhattan
29891,-74.0018,40.7268,SoHo-TriBeCa-Civic Center-Little Italy
29892,-73.9994,40.74,Hudson Yards-Chelsea-Flatiron-Union Square
29893,-73.9901,40.7487,Midtown-Midtown South
29894,-73.9497,40.7844,Yorkville
29895,-73.9386,40.8421,Washington Heights South
29896,-73.9461,40.7661,Lenox Hill-Roosevelt Island
29898,-73.9403,40.7991,East Harlem North
29899,-74.0044,40.7231,SoHo-TriBeCa-Civic Center-Little Italy
29900,-73.9892,40.726,East Village
29901,-73.9981,40.7607,Hudson Yards-Chelsea-Flatiron-Union Square
29902,-73.9517,40.7831,Upper East Side-Carnegie Hill
29903,-73.9416,40.79,East Harlem South
29904,-73.9919,40.69,Brooklyn Heights-Cobble Hill
29906,-73.9915,40.7233,Chinatown
29907,-73.957,40.5806,Brighton Beach
29908,-73.9822,40.7407,Gramercy
29909,-73.9461,40.7661,Lenox Hill-Roosevelt Island
29910,-73.9972,40.7328,West Village
29911,-73.9548,40.7764,Yorkville
29912,-73.9795,40.7274,Lower East Side
29913,-73.98100000000002,40.7639,Midtown-Midtown South
29914,-73.9824,40.7222,Lower East Side
29915,-73.9779,40.7413,Murray Hill-Kips Bay
29916,-73.9777,40.7449,Murray Hill-Kips Bay
29917,-73.9539,40.7108,North Side-South Side
29918,-74.0089,40.7328,West Village
29919,-73.9567,40.8035,Central Harlem South
29920,-73.9405,40.7152,East Williamsburg
29921,-73.9514,40.7712,Lenox Hill-Roosevelt Island
29922,-73.9727,40.7436,Turtle Bay-East Midtown
29923,-73.9826,40.7302,East Village
29924,-73.9741,40.7924,Upper West Side
29925,-73.8553,40.7285,Forest Hills
29926,-74.0089,40.7328,West Village
29927,-73.9958,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
29928,-73.9785,40.7261,Lower East Side
29929,-73.9222,40.8399,Highbridge
29930,-73.97800000000002,40.79,Upper West Side
29931,-73.9458,40.837,Washington Heights South
29932,-73.954,40.7753,Yorkville
29933,-74.0395,40.6303,Bay Ridge
29935,-73.9959,40.72,SoHo-TriBeCa-Civic Center-Little Italy
29937,-73.97399999999998,40.7538,Turtle Bay-East Midtown
29938,-73.9905,40.7456,Hudson Yards-Chelsea-Flatiron-Union Square
29940,-73.953,40.7812,Upper East Side-Carnegie Hill
29941,-73.9757,40.7462,Murray Hill-Kips Bay
29942,-73.9799,40.7397,Murray Hill-Kips Bay
29943,-73.9749,40.6874,Fort Greene
29944,-73.9836,40.7421,Gramercy
29945,-73.9951,40.712,Chinatown
29946,-73.9812,40.7399,Murray Hill-Kips Bay
29947,-74.0002,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
29948,-73.9772,40.7412,Murray Hill-Kips Bay
29949,-73.9898,40.7612,Clinton
29951,-73.9854,40.7467,Midtown-Midtown South
29952,-73.9548,40.7689,Lenox Hill-Roosevelt Island
29953,-73.9917,40.7709,Clinton
29954,-73.995,40.7603,Clinton
29956,-73.9533,40.7803,Upper East Side-Carnegie Hill
29957,-73.96600000000002,40.7537,Turtle Bay-East Midtown
29958,-73.9475,40.78,Yorkville
29960,-73.9938,40.7586,Clinton
29961,-73.9933,40.7327,West Village
29962,-73.9859,40.7661,Clinton
29963,-73.9567,40.7696,Lenox Hill-Roosevelt Island
29965,-73.979,40.7807,Upper West Side
29966,-73.9513,40.7804,Yorkville
29967,-73.9959,40.7593,Hudson Yards-Chelsea-Flatiron-Union Square
29968,-73.9998,40.7613,Hudson Yards-Chelsea-Flatiron-Union Square
29969,-73.9732,40.7476,Murray Hill-Kips Bay
29971,-73.9638,40.7999,Morningside Heights
29972,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
29973,-73.97399999999998,40.7446,Murray Hill-Kips Bay
29974,-73.992,40.7223,Chinatown
29975,-73.9903,40.7486,Midtown-Midtown South
29976,-73.9638,40.7634,Lenox Hill-Roosevelt Island
29978,-73.9657,40.7567,Turtle Bay-East Midtown
29979,-73.9736,40.7473,Murray Hill-Kips Bay
29980,-73.9757,40.7462,Murray Hill-Kips Bay
29981,-74.0157,40.7064,Battery Park City-Lower Manhattan
29982,-73.9757,40.7462,Murray Hill-Kips Bay
29983,-73.971,40.7863,Upper West Side
29984,-74.0047,40.7334,West Village
29985,-73.9885,40.7721,Lincoln Square
29986,-73.9333,40.8489,Washington Heights North
29987,-73.9925,40.754,Hudson Yards-Chelsea-Flatiron-Union Square
29988,-73.929,40.6953,Bushwick South
29990,-73.9933,40.7598,Clinton
29991,-73.9506,40.7716,Yorkville
29992,-73.9535,40.7838,Upper East Side-Carnegie Hill
29993,-73.9216,40.7634,Astoria
29994,-73.96600000000002,40.8012,Morningside Heights
29995,-73.9819,40.7299,East Village
29996,-73.9812,40.7409,Murray Hill-Kips Bay
29997,-73.9756,40.7445,Murray Hill-Kips Bay
29998,-73.9538,40.7713,Lenox Hill-Roosevelt Island
29999,-73.9203,40.7689,Old Astoria
30000,-74.0019,40.7387,West Village
30001,-73.9722,40.7513,Turtle Bay-East Midtown
30002,-73.971,40.677,Prospect Heights
30003,-73.9873,40.7692,Clinton
30004,-73.9886,40.7253,East Village
30005,-73.9917,40.7709,Clinton
30006,-73.9832,40.7297,East Village
30007,-73.9616,40.7677,Lenox Hill-Roosevelt Island
30008,-73.9306,40.8555,Washington Heights North
30009,-73.9401,40.7496,Hunters Point-Sunnyside-West Maspeth
30010,-73.9863,40.745,Midtown-Midtown South
30011,-73.961,40.8007,Morningside Heights
30013,-73.9262,40.6715,Crown Heights North
30014,-73.9463,40.7473,Hunters Point-Sunnyside-West Maspeth
30015,-73.9639,40.799,Upper West Side
30016,-73.9381,40.7142,East Williamsburg
30017,-73.9942,40.7301,West Village
30018,-73.9422,40.726,Greenpoint
30019,-73.9861,40.7608,Midtown-Midtown South
30020,-73.9742,40.796,Upper West Side
30021,-73.9895,40.7291,East Village
30022,-73.9507,40.7806,Yorkville
30023,-73.9889,40.7258,East Village
30024,-73.9399,40.8155,Central Harlem North-Polo Grounds
30025,-73.9578,40.5795,Brighton Beach
30026,-73.9665,40.7944,Upper West Side
30027,-73.9598,40.7679,Lenox Hill-Roosevelt Island
30028,-73.9477,40.7797,Yorkville
30030,-73.9548,40.6697,Crown Heights South
30031,-73.9832,40.7352,Gramercy
30032,-73.9619,40.7626,Lenox Hill-Roosevelt Island
30033,-73.9678,40.6777,Prospect Heights
30034,-73.9293,40.7043,Bushwick North
30035,-73.9781,40.7658,Midtown-Midtown South
30036,-73.9722,40.7513,Turtle Bay-East Midtown
30037,-73.97800000000002,40.7351,Stuyvesant Town-Cooper Village
30038,-73.9864,40.7399,Gramercy
30039,-73.9543,40.7724,Lenox Hill-Roosevelt Island
30040,-73.9474,40.8232,Hamilton Heights
30041,-73.9931,40.7327,West Village
30042,-73.9555,40.737,Greenpoint
30043,-73.9666,40.7555,Turtle Bay-East Midtown
30044,-73.9885,40.6066,Bensonhurst East
30046,-73.9624,40.7988,Upper West Side
30047,-73.9616,40.7677,Lenox Hill-Roosevelt Island
30048,-73.9289,40.7763,Old Astoria
30049,-73.9194,40.829,East Concourse-Concourse Village
30050,-73.9839,40.7316,East Village
30051,-73.9914,40.7032,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
30053,-73.993,40.7715,Clinton
30054,-73.9892,40.7239,East Village
30055,-73.9996,40.7616,Clinton
30056,-73.9609,40.7619,Lenox Hill-Roosevelt Island
30057,-73.9839,40.776,Lincoln Square
30058,-73.9492,40.784,Yorkville
30059,-73.9579,40.76300000000001,Lenox Hill-Roosevelt Island
30060,-73.995,40.7243,SoHo-TriBeCa-Civic Center-Little Italy
30061,-73.9438,40.838,Washington Heights South
30062,-73.9626,40.7621,Lenox Hill-Roosevelt Island
30063,-73.9821,40.7397,Murray Hill-Kips Bay
30064,-73.9527,40.8242,Hamilton Heights
30065,-73.9772,40.7412,Murray Hill-Kips Bay
30066,-73.957,40.5806,Brighton Beach
30067,-73.9626,40.7621,Lenox Hill-Roosevelt Island
30069,-74.0048,40.7321,West Village
30070,-73.9918,40.7588,Clinton
30071,-73.9947,40.7461,Hudson Yards-Chelsea-Flatiron-Union Square
30072,-73.9157,40.6884,Bushwick South
30073,-73.9416,40.7471,Hunters Point-Sunnyside-West Maspeth
30074,-73.9827,40.7797,Lincoln Square
30075,-73.9866,40.7514,Midtown-Midtown South
30076,-73.9453,40.7787,Yorkville
30077,-73.9973,40.7565,Hudson Yards-Chelsea-Flatiron-Union Square
30079,-73.985,40.7628,Midtown-Midtown South
30080,-73.9712,40.7594,Turtle Bay-East Midtown
30081,-73.9734,40.7488,Turtle Bay-East Midtown
30082,-73.9741,40.7447,Murray Hill-Kips Bay
30083,-73.9338,40.6931,Stuyvesant Heights
30084,-73.9939,40.6988,Brooklyn Heights-Cobble Hill
30085,-73.9531,40.7755,Yorkville
30086,-73.9648,40.7535,Turtle Bay-East Midtown
30087,-73.9667,40.7947,Upper West Side
30088,-73.9887,40.7595,Clinton
30089,-74.0017,40.7075,Battery Park City-Lower Manhattan
30090,-73.9527,40.7692,Lenox Hill-Roosevelt Island
30091,-73.9804,40.7717,Lincoln Square
30092,-73.9952,40.7544,Hudson Yards-Chelsea-Flatiron-Union Square
30093,-73.9695,40.753,Turtle Bay-East Midtown
30094,-73.9515,40.7779,Yorkville
30096,-74.0019,40.7322,West Village
30097,-73.98,40.764,Midtown-Midtown South
30098,-73.9939,40.6988,Brooklyn Heights-Cobble Hill
30099,-73.9578,40.8198,Manhattanville
30100,-74.0113,40.7075,Battery Park City-Lower Manhattan
30101,-73.9637,40.7942,Upper West Side
30104,-73.9881,40.727,East Village
30105,-73.9535,40.7838,Upper East Side-Carnegie Hill
30106,-73.9398,40.8257,Central Harlem North-Polo Grounds
30107,-73.9321,40.6713,Crown Heights North
30108,-73.9576,40.8034,Central Harlem South
30109,-73.9636,40.755,Turtle Bay-East Midtown
30110,-73.9919,40.69,Brooklyn Heights-Cobble Hill
30111,-73.9746,40.7479,Murray Hill-Kips Bay
30112,-74.0149,40.708,Battery Park City-Lower Manhattan
30113,-73.952,40.786,Upper East Side-Carnegie Hill
30114,-73.9962,40.7593,Hudson Yards-Chelsea-Flatiron-Union Square
30115,-74.0099,40.7062,Battery Park City-Lower Manhattan
30117,-73.9806,40.7221,Lower East Side
30118,-73.9649,40.7572,Turtle Bay-East Midtown
30119,-73.9506,40.7716,Yorkville
30120,-73.9515,40.7779,Yorkville
30121,-74.0038,40.7406,Hudson Yards-Chelsea-Flatiron-Union Square
30122,-73.998,40.6616,Sunset Park West
30124,-73.9629,40.7632,Lenox Hill-Roosevelt Island
30126,-73.9864,40.73,East Village
30127,-73.9857,40.7656,Clinton
30128,-73.9578,40.8198,Manhattanville
30129,-73.9838,40.7587,Midtown-Midtown South
30131,-74.0107,40.7237,SoHo-TriBeCa-Civic Center-Little Italy
30132,-73.9217,40.8666,Marble Hill-Inwood
30134,-73.9551,40.6554,Prospect Lefferts Gardens-Wingate
30135,-73.9248,40.7683,Old Astoria
30136,-73.9865,40.7348,Gramercy
30137,-74.0057,40.7084,Battery Park City-Lower Manhattan
30139,-73.9637,40.7621,Lenox Hill-Roosevelt Island
30140,-74.0088,40.7389,West Village
30141,-74.0149,40.708,Battery Park City-Lower Manhattan
30143,-74.0008,40.7476,Hudson Yards-Chelsea-Flatiron-Union Square
30144,-73.9757,40.7462,Murray Hill-Kips Bay
30145,-74.0162,40.7056,Battery Park City-Lower Manhattan
30146,-73.9971,40.7432,Hudson Yards-Chelsea-Flatiron-Union Square
30147,-73.9523,40.7775,Yorkville
30148,-73.9875,40.7743,Lincoln Square
30149,-73.9793,40.7345,Stuyvesant Town-Cooper Village
30151,-74.0057,40.7084,Battery Park City-Lower Manhattan
30152,-73.9375,40.8088,Central Harlem North-Polo Grounds
30153,-73.9839,40.7233,East Village
30154,-73.9918,40.7608,Clinton
30155,-73.9837,40.7232,East Village
30156,-73.9532,40.8012,Central Harlem South
30157,-73.9675,40.5922,Homecrest
30158,-73.9916,40.7272,West Village
30159,-73.9585,40.7437,Hunters Point-Sunnyside-West Maspeth
30160,-73.9446,40.7797,Yorkville
30161,-73.9551,40.8209,Manhattanville
30162,-73.9815,40.734,Gramercy
30163,-73.9503,40.7845,Upper East Side-Carnegie Hill
30164,-73.9548,40.7804,Upper East Side-Carnegie Hill
30165,-73.9406,40.7502,Hunters Point-Sunnyside-West Maspeth
30166,-73.95100000000002,40.7723,Yorkville
30167,-73.9443,40.8262,Hamilton Heights
30168,-74.0002,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
30169,-73.9522,40.7663,Lenox Hill-Roosevelt Island
30170,-73.9871,40.7297,East Village
30171,-73.9442,40.8368,Washington Heights South
30172,-73.9242,40.6872,Stuyvesant Heights
30173,-73.9731,40.7936,Upper West Side
30174,-73.9839,40.7276,East Village
30175,-73.9846,40.7756,Lincoln Square
30176,-73.9487,40.7845,Yorkville
30177,-73.9917,40.7709,Clinton
30178,-73.9476,40.7652,Lenox Hill-Roosevelt Island
30179,-73.9785,40.7633,Midtown-Midtown South
30180,-74.0005,40.7479,Hudson Yards-Chelsea-Flatiron-Union Square
30181,-73.9828,40.7307,East Village
30183,-73.9425,40.7487,Hunters Point-Sunnyside-West Maspeth
30184,-73.9942,40.7301,West Village
30185,-73.992,40.7223,Chinatown
30186,-73.9817,40.7767,Lincoln Square
30187,-73.9061,40.8787,Spuyten Duyvil-Kingsbridge
30188,-73.9934,40.7522,Midtown-Midtown South
30190,-74.0057,40.7084,Battery Park City-Lower Manhattan
30191,-73.9564,40.7481,Hunters Point-Sunnyside-West Maspeth
30193,-74.0024,40.7507,Hudson Yards-Chelsea-Flatiron-Union Square
30194,-73.9838,40.77,Lincoln Square
30195,-73.9715,40.7985,Upper West Side
30196,-73.9833,40.7266,East Village
30197,-73.9564,40.7481,Hunters Point-Sunnyside-West Maspeth
30199,-73.9425,40.8381,Washington Heights South
30200,-73.9873,40.7647,Clinton
30201,-73.9728,40.7978,Upper West Side
30202,-73.9247,40.7674,Old Astoria
30204,-73.9225,40.6767,Crown Heights North
30205,-74.0003,40.7424,Hudson Yards-Chelsea-Flatiron-Union Square
30206,-73.9425,40.7487,Hunters Point-Sunnyside-West Maspeth
30207,-73.9654,40.6807,Prospect Heights
30208,-73.9902,40.7342,West Village
30209,-73.8495,40.728,Forest Hills
30210,-74.0149,40.708,Battery Park City-Lower Manhattan
30212,-73.9502,40.7754,Yorkville
30213,-73.9536,40.7675,Lenox Hill-Roosevelt Island
30214,-73.9682,40.7984,Upper West Side
30215,-74.0148,40.7182,Battery Park City-Lower Manhattan
30216,-73.9897,40.7035,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
30217,-74.0061,40.7328,West Village
30218,-73.9513,40.8137,Manhattanville
30219,-73.9915,40.7678,Clinton
30221,-73.9256,40.8646,Marble Hill-Inwood
30222,-73.944,40.8383,Washington Heights South
30223,-73.9498,40.7857,East Harlem South
30224,-74.0072,40.7067,Battery Park City-Lower Manhattan
30225,-73.9742,40.6491,Windsor Terrace
30226,-73.9717,40.7516,Turtle Bay-East Midtown
30228,-73.9776,40.7307,Stuyvesant Town-Cooper Village
30229,-73.9502,40.7754,Yorkville
30230,-74.0117,40.7054,Battery Park City-Lower Manhattan
30231,-73.9506,40.7716,Yorkville
30232,-74.0076,40.7047,Battery Park City-Lower Manhattan
30233,-73.9839,40.7316,East Village
30234,-73.9992,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
30235,-73.9519,40.826,Hamilton Heights
30236,-73.9494,40.78,Yorkville
30237,-73.968,40.7976,Upper West Side
30238,-73.9722,40.7513,Turtle Bay-East Midtown
30239,-73.9684,40.7547,Turtle Bay-East Midtown
30240,-73.9677,40.7539,Turtle Bay-East Midtown
30241,-73.9946,40.7233,SoHo-TriBeCa-Civic Center-Little Italy
30242,-74.0085,40.7057,Battery Park City-Lower Manhattan
30244,-73.9663,40.7541,Turtle Bay-East Midtown
30245,-73.9735,40.7468,Murray Hill-Kips Bay
30246,-73.9886,40.7656,Clinton
30247,-73.9901,40.7239,East Village
30248,-73.9755,40.7889,Upper West Side
30249,-73.9819,40.7299,East Village
30251,-73.9666,40.7947,Upper West Side
30252,-73.9945,40.7564,Clinton
30253,-74.0162,40.7166,Battery Park City-Lower Manhattan
30254,-73.9757,40.7462,Murray Hill-Kips Bay
30255,-73.9668,40.8015,Morningside Heights
30256,-73.9831,40.7284,East Village
30257,-73.9887,40.7595,Clinton
30258,-73.9968,40.735,West Village
30259,-74.0099,40.7062,Battery Park City-Lower Manhattan
30260,-73.957,40.8031,Central Harlem South
30261,-73.9957,40.7117,Chinatown
30262,-74.0018,40.6589,Sunset Park West
30263,-73.9546,40.7202,North Side-South Side
30264,-73.9864,40.7514,Midtown-Midtown South
30265,-74.0069,40.7074,Battery Park City-Lower Manhattan
30266,-73.9444,40.7802,Yorkville
30267,-73.977,40.7488,Murray Hill-Kips Bay
30268,-74.0045,40.731,West Village
30269,-73.9803,40.7244,Lower East Side
30270,-73.9465,40.7754,Yorkville
30272,-73.9917,40.7709,Clinton
30273,-73.9531,40.7176,North Side-South Side
30274,-73.9779,40.7782,Lincoln Square
30275,-73.9739,40.7479,Murray Hill-Kips Bay
30276,-73.9415,40.6258,Flatlands
30277,-73.9485,40.8311,Hamilton Heights
30278,-73.9625,40.7593,Turtle Bay-East Midtown
30279,-73.9894,40.7498,Midtown-Midtown South
30280,-73.9586,40.7704,Lenox Hill-Roosevelt Island
30281,-74.0009,40.736,West Village
30282,-73.9578,40.8198,Manhattanville
30283,-73.9905,40.7594,Clinton
30284,-73.9734,40.7488,Turtle Bay-East Midtown
30285,-73.9874,40.7323,East Village
30288,-73.9875,40.7663,Clinton
30289,-73.9603,40.7695,Lenox Hill-Roosevelt Island
30290,-73.9539,40.7108,North Side-South Side
30291,-73.934,40.6704,Crown Heights North
30292,-73.9902,40.7733,Lincoln Square
30293,-73.9336,40.7972,East Harlem North
30294,-73.9703,40.7843,Upper West Side
30295,-73.9521,40.7824,Upper East Side-Carnegie Hill
30296,-73.968,40.7573,Turtle Bay-East Midtown
30298,-73.9812,40.7449,Murray Hill-Kips Bay
30299,-73.9689,40.7602,Turtle Bay-East Midtown
30300,-73.982,40.7343,Gramercy
30301,-74.0046,40.7073,Battery Park City-Lower Manhattan
30302,-73.9845,40.7304,East Village
30303,-73.9958,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
30304,-73.9607,40.7675,Lenox Hill-Roosevelt Island
30305,-74.0056,40.7329,West Village
30306,-73.9685,40.7984,Upper West Side
30307,-73.97399999999998,40.7446,Murray Hill-Kips Bay
30308,-73.9478,40.7802,Yorkville
30309,-73.9611,40.6758,Crown Heights North
30311,-73.9566,40.7474,Hunters Point-Sunnyside-West Maspeth
30312,-73.9847,40.747,Midtown-Midtown South
30313,-74.0015,40.7383,West Village
30314,-73.9843,40.7255,East Village
30315,-74.0111,40.7061,Battery Park City-Lower Manhattan
30316,-73.9901,40.7239,East Village
30317,-73.9861,40.7608,Midtown-Midtown South
30318,-73.979,40.7369,Gramercy
30319,-73.9901,40.7601,Clinton
30320,-73.9486,40.7805,Yorkville
30321,-73.9678,40.7878,Upper West Side
30322,-73.9755,40.7889,Upper West Side
30323,-73.9678,40.754,Turtle Bay-East Midtown
30325,-73.9835,40.7756,Lincoln Square
30326,-73.9852,40.7322,East Village
30327,-73.9779,40.7413,Murray Hill-Kips Bay
30329,-73.9789,40.7491,Murray Hill-Kips Bay
30330,-73.9963,40.7606,Clinton
30331,-73.979,40.7807,Upper West Side
30332,-73.9262,40.8622,Washington Heights North
30333,-73.9969,40.7563,Hudson Yards-Chelsea-Flatiron-Union Square
